team_id,team_name,public_leaderboard_rank,private_leaderboard_rank
11550,st5763,204.0,205.0
11551,k_ha,,
11552,Jack Shin,273.0,275.0
11553,Granot,363.0,346.0
11554,testm,256.0,246.0
11556,newcomer,263.0,273.0
11557,uspminer,86.0,92.0
11558,Adelino Baptista,337.0,338.0
11559,FEEAFG,243.0,236.0
11560,Jack Houng,309.0,320.0
11561,DM Master,102.0,83.0
11562,Eponine,111.0,110.0
11563,tks,441.0,436.0
11564,Tsai,321.0,322.0
11565,Jamile,286.0,288.0
11566,barande,278.0,291.0
11567,D33B,,
11568,Jack YOO,303.0,307.0
11569,Jack QQ,509.0,514.0
11570,FreeBayes,331.0,329.0
11571,jgreen,11.0,9.0
11573,Barrabas,35.0,46.0
11575,CraftyFox,45.0,23.0
11576,b_ham,134.0,134.0
11577,Forbin,10.0,9.0
11580,Mouth,86.0,85.0
11586,ioanna,,
11588,AppliedML,106.0,106.0
11596,briggers,96.0,96.0
11598,BUAA-donglixp,,
11609,zky052,,
11611,Pokemon,222.0,254.0
11612,theOctagon,860.0,857.0
11613,SkyNet,7.0,6.0
11617,Ax.h,41.0,24.0
11619,seanpont,167.0,167.0
11620,Adam,78.0,78.0
11621,Hecate,226.0,226.0
11623,cheese_ndut,92.0,92.0
11626,s100061527,,
11629,[Deleted] 9337429c-c0b8-4121-b897-0269c7f43c61,105.0,101.0
11631,A9807005,,
11632,ML,84.0,83.0
11633,CreativSolutions,132.0,90.0
11634,RWeThereYet,83.0,82.0
11635,jams,,
11636,Tony_R,104.0,75.0
11637,DataCanary,108.0,56.0
11638,gispaq,172.0,170.0
11640,Davis,,
11641,MarkA,31.0,36.0
11644,test-submission,43.0,40.0
11646,NTHU-CS01,186.0,184.0
11649,cact,36.0,25.0
11651,Green,1156.0,1154.0
11653,WePredict,276.0,291.0
11655,Pat Tudor,200.0,206.0
11656,Ali,46.0,26.0
11657,mrogan81,176.0,176.0
11658,TigerNT,198.0,197.0
11659,Mine Crafter,825.0,816.0
11661,woobe,3.0,3.0
11662,NJHowie,,
11663,Team of Cats,573.0,560.0
11664,Arete,175.0,174.0
11669,razgon,159.0,159.0
11671,DotThreeNiner,21.0,26.0
11672,roma_marks,843.0,902.0
11673,Think,92.0,91.0
11675,GlenK,28.0,28.0
11679,stat17,26.0,26.0
11682,the 10th percentile,207.0,210.0
11684,angus,,
11693,hao1989,,
11697,BalDa,908.0,900.0
11704,HTP,210.0,207.0
11709,YaTa,131.0,131.0
11710,admin,,
11716,MLady,,
11718,hornar,22.0,21.0
11722,Simplexity,94.0,98.0
11723,realanalysis,32.0,34.0
11727,Kicha,19.0,30.0
11729,Fahd,,
11730,nhatvo,27.0,29.0
11731,nlubchenco,126.0,125.0
11739,Supervised burning,551.0,549.0
11741,Daedalus Redux,216.0,214.0
11744,Ambrosia,13.0,7.0
11748,All Zeros,,
11749,Uniform Random,,
11750,Ground Truth,,
11757,StatCruncher,998.0,1009.0
11761,Vielauge,154.0,155.0
11762,Chase,34.0,35.0
11765,infocruncher,31.0,28.0
11773,buoncubi,,
11775,katet,29.0,31.0
11782,Filipe Brandão,64.0,67.0
11787,icecream,69.0,106.0
11811,FastComputer,140.0,140.0
11812,sunyuwei,165.0,165.0
11813,haha,236.0,236.0
11814,hahaha,166.0,166.0
11821,ABAL91,229.0,230.0
11829,VCU INFO 664,365.0,386.0
11838,Bryan Waters,279.0,303.0
11842,Almata,,
11849,Ilya Dyachenko,227.0,239.0
11850,whitefish,193.0,198.0
11851,jltn,228.0,228.0
11853,PS3,205.0,206.0
11855,Kertle,179.0,178.0
11856,Sean Chuang,182.0,182.0
11858,Knox,117.0,118.0
11859,P2WMZP,230.0,229.0
11863,SirGuessalot,40.0,34.0
11864,Sandwich Android,155.0,165.0
11865,[Deleted] 8d55993e-d4a8-401c-a898-5f1ceb2c7aa1,99.0,98.0
11866,jzb,33.0,27.0
11868,Jonathan Ames,32.0,29.0
11869,TK_NLTX,133.0,132.0
11871,mvyu,116.0,122.0
11875,Igii,3.0,3.0
11877,BESM6,269.0,272.0
11878,JesseePP,191.0,189.0
11881,TeamLewis,673.0,645.0
11882,ttcc1,,
11883,Hopkins Biostat,5.0,14.0
11885,prmlgreat,85.0,84.0
11886,[Deleted] 096bb2c3-4033-4079-87be-64c0a9bcd9f4,112.0,114.0
11887,just a guy in a garage,350.0,342.0
11890,The Injustice League,354.0,310.0
11893,Srimoyee,383.0,429.0
11895,Andy Hao,59.0,62.0
11896,b7khsx,215.0,215.0
11898,MASS-Caen,,
11899,Atesz,,
11902,bluemaster,204.0,155.0
11903,ProfFang,,
11907,dj@mes,385.0,383.0
11908,NK-bigknife,,
11909,yue_mickey,,
11910,uspminer,209.0,153.0
11912,daniel,646.0,689.0
11917,Find the Mode,647.0,636.0
11918,LinFeng,,
11920,AmoWeirong,227.0,227.0
11921,Team of good predictions,535.0,523.0
11923,xiaozhuwudi,9.0,38.0
11924,moserlu,,
11927,karmic_menace,208.0,209.0
11928,seulki,233.0,233.0
11930,daniel.svarabovic,195.0,194.0
11932,TNanalytics,614.0,634.0
11936,mrkryptos,,
11937,snun,585.0,596.0
11941,Kaggle Muscles,57.0,54.0
11942,CSelga,,
11943,Jun Xu,,
11946,gepuro,,
11947,Jun Xu,,
11948,BBQ-NK,221.0,221.0
11949,MEITNER,1028.0,1025.0
11950,senneoko,197.0,196.0
11951,ganow,,
11952,Nexus,225.0,240.0
11953,Nexus,,
11954,Boris,196.0,195.0
11956,__mtb__,142.0,143.0
11958,RBailao,,
11959,Maizie,795.0,795.0
11961,dynamic24,24.0,25.0
11964,Vito Limandibhrata,65.0,68.0
11966,Phil,1180.0,1182.0
11969,g0lem,87.0,86.0
11971,and192,1144.0,1147.0
11972,awaage,,
11974,Roman,88.0,87.0
11975,tsundokum,119.0,123.0
11976,mass_caen_lah,,
11977,dave,89.0,88.0
11978,Bardess Group,1128.0,1132.0
11979,elooooooo,,
11980,IM,33.0,32.0
11982,Joe from New Haven,330.0,337.0
11986,New Dog with New Tricks,152.0,150.0
11987,CVLGESTCHAL,26.0,44.0
11989,Fahd,,
11990,PookyPANTS,56.0,48.0
11995,kbenaimg,586.0,597.0
11998,PlanetDK,109.0,112.0
12002,Ivan,93.0,85.0
12012,dici,379.0,423.0
12030,rickwho55,584.0,595.0
12035,pidtis,130.0,128.0
12036,prometheus,438.0,407.0
12037,NT,1.0,1.0
12040,vsu,20.0,15.0
12045,Student1 & Alec Stephenson,7.0,8.0
12046,JKARP,37.0,51.0
12047,myhodori,390.0,395.0
12049,List,4.0,5.0
12050,Areté Associates,8.0,8.0
12052,jordine,237.0,237.0
12053,Wu Gong,454.0,442.0
12054,Ildefons Magrans,38.0,57.0
12055,Badgers,144.0,147.0
12062,bluemaster,15.0,12.0
12063,Paweł & Chase,4.0,4.0
12064,JC36,719.0,746.0
12065,Inoddy,83.0,97.0
12067,Parzival,248.0,247.0
12068,SirGuessalot,48.0,34.0
12070,pavlov99,,
12071,seangb,715.0,724.0
12072,spengler,134.0,136.0
12073,tcp,133.0,115.0
12074,Space Box,50.0,54.0
12080,Toulouse,228.0,229.0
12081,closer,55.0,66.0
12083,BarrenWuffet & Yogurt,21.0,18.0
12086,Shan,,
12088,james bond,17.0,24.0
12091,razgon,126.0,129.0
12092,MP,169.0,175.0
12094,Benjamin CHAPUS,,
12096,Gabe,92.0,94.0
12102,Wkorange,108.0,119.0
12103,athena1,659.0,649.0
12106,ZSB,81.0,72.0
12113,firewall,235.0,235.0
12117,Zach A.,206.0,202.0
12118,Shrey,93.0,92.0
12121,Peter,200.0,206.0
12122,clay,173.0,171.0
12125,Nick Read,238.0,235.0
12128,Ailabs,43.0,43.0
12129,synopsis360,39.0,35.0
12130,Sunil,42.0,44.0
12142,PaulRallo,1340.0,1340.0
12143,jstroud,12.0,32.0
12145,PANDA,12.0,4.0
12146,truncs,1223.0,1222.0
12147,S&B500,2.0,2.0
12149,PhDepressed,99.0,93.0
12151,Posfi,104.0,108.0
12157,DMac,62.0,58.0
12169,ddmetro,,
12171,karmic_menace,66.0,65.0
12173,John Snyder,857.0,854.0
12178,Jagruti,78.0,70.0
12179,Godel,68.0,80.0
12188,Data_Miner23,197.0,199.0
12192,2dogs,102.0,105.0
12193,standard,94.0,93.0
12194,TK,16.0,15.0
12195,Alice Sasandr,9.0,22.0
12197,BlitzAction,846.0,853.0
12198,Aashutoshm,135.0,133.0
12199,goodga,6.0,6.0
12200,deni_girl,,
12206,Synergy,368.0,393.0
12209,fbelow,234.0,234.0
12210,蔷薇咩咩,245.0,286.0
12212,javidali,89.0,77.0
12213,MGred,,
12214,team stu,136.0,136.0
12216,miharan666,264.0,318.0
12217,Bay Area Partners,56.0,76.0
12218,AussieTim,511.0,527.0
12219,b.pop,84.0,92.0
12221,kskr,145.0,145.0
12223,Roseyland,73.0,52.0
12224,Lee Xiong,7.0,8.0
12225,Mateja,49.0,45.0
12226,jokla,,
12227,alexSquared,256.0,269.0
12229,Fractal,581.0,566.0
12230,mmartz,583.0,590.0
12231,glen_r,100.0,107.0
12233,ihata,55.0,55.0
12236,zenog,31.0,31.0
12240,imonike,138.0,143.0
12241,BadGuesses,234.0,232.0
12251,Random Forest,,
12254,VikP & Sergey,3.0,3.0
12259,Anni,669.0,671.0
12262,Thailand,162.0,171.0
12264,varadharajan,186.0,185.0
12265,ttestplus,112.0,104.0
12266,Matt M,46.0,48.0
12268,NumericOverflow,321.0,314.0
12270,BaronWR,212.0,223.0
12271,youaremostlikelycorrect,95.0,94.0
12274,BESM6,187.0,141.0
12276,LFD2011,172.0,176.0
12278,Castle Predictive,662.0,694.0
12279,UNIGE Team,,
12286,JKL,52.0,53.0
12287,phinitian,105.0,113.0
12288,Gabor,119.0,117.0
12289,Joule,222.0,224.0
12290,Evolution Prize,716.0,702.0
12292,Owen,190.0,192.0
12293,OspiteN,,
12294,Alfard,323.0,241.0
12296,Y Shaham,718.0,707.0
12297,OlivawDaneel,,
12298,Alexander D'yakonov,3.0,2.0
12300,Yi Zhou,676.0,686.0
12301,namlak,1282.0,1330.0
12303,The White Hand of Destiny,132.0,130.0
12304,uspminer,31.0,29.0
12305,Anni_ut,665.0,667.0
12306,_doG,798.0,788.0
12307,mr.jim,189.0,188.0
12309,EmpiricSolutions,901.0,893.0
12310,chwolfe,14.0,14.0
12312,blonuhonu,532.0,519.0
12313,Carassius Research,751.0,755.0
12314,jjk786,105.0,109.0
12316,Evangelos,221.0,219.0
12323,Nadya Ampilogova,125.0,124.0
12326,Luntik,158.0,157.0
12332,mogron,192.0,210.0
12334,logdirect,76.0,89.0
12340,tjungblut,90.0,36.0
12341,Sollers & Gxav,1.0,4.0
12344,	@ORGANIZATION,4.0,2.0
12345,Daedalus,70.0,43.0
12346,Sebastian,1121.0,1130.0
12350,ssquare,185.0,187.0
12358,newmetrics,807.0,825.0
12359,ty224,,
12360,MineOfDiamonds,203.0,200.0
12361,JGrow,39.0,40.0
12363,ABC XYZ,,
12365,ABC XYZ,,
12366,Jeden matfyz nestaci,237.0,234.0
12368,ruletheworld,247.0,240.0
12369,Mick Wagner,214.0,216.0
12370,BotM,123.0,35.0
12373,MPRI,18.0,31.0
12375,jachua,,
12376,jhulady,180.0,143.0
12377,gundam,96.0,95.0
12378,Lei CHEN,141.0,139.0
12379,zhangxiaohao1,23.0,24.0
12380,softgirl,21.0,22.0
12382,lancelot,19.0,17.0
12383,ArunK,140.0,47.0
12386,pplatypus,55.0,45.0
12387,DataDetective,587.0,598.0
12388,Dan Mullen Is My Hero,666.0,668.0
12389,bob,71.0,79.0
12390,Vandelay Industries,696.0,673.0
12391,goatsyo,617.0,653.0
12392,PaMiHa,110.0,111.0
12395,deeohcube,990.0,998.0
12396,SAEED,,
12397,Diogenes Club,82.0,56.0
12398,Mr. ious,34.0,33.0
12402,Ali Hassaïne,,
12416,Herve,71.0,100.0
12417,tschager,201.0,201.0
12418,ivo,12.0,14.0
12419,em&em's,224.0,218.0
12421,happyfeet,132.0,37.0
12422,shw_abc,58.0,85.0
12423,sharon meng,230.0,227.0
12425,shaz24,146.0,147.0
12442,VikP & jman,3.0,3.0
12447,Predictive Girl,,
12450,JCE01,731.0,690.0
12451,JKARP,56.0,54.0
12452,cs224u,8.0,5.0
12454,OliverAwesome,615.0,635.0
12464,Jadee,,
12466,marugari,26.0,30.0
12467,bhanczar,151.0,152.0
12488,Ben Hamner,27.0,26.0
12492,Length Benchmark,,
12493,patrick,779.0,786.0
12497,jeanralphio,70.0,102.0
12498,ACmilan,137.0,28.0
12501,jielabs,73.0,38.0
12502,anat,1219.0,1218.0
12503,gintama,25.0,23.0
12504,starry,,
12505,SirGuessalot & PlanetThanet & Stefan,2.0,1.0
12506,peterr,80.0,82.0
12507,tjungblut,165.0,174.0
12509,sheep926shen,681.0,682.0
12510,cis_kk,,
12511,Marta,,
12512,Unicorns,29.0,62.0
12513,mafalda,,
12514,rholla11,671.0,661.0
12517,walkingsparrow,20.0,19.0
12519,thunderstrom,613.0,633.0
12535,Kebap,29.0,33.0
12536,Plexo,189.0,190.0
12537,Data-Driven,118.0,40.0
12538,Kahektor,164.0,173.0
12539,dicmen,118.0,114.0
12540,MikeM,178.0,130.0
12541,PA,47.0,52.0
12543,Ed Ramsden,82.0,25.0
12544,Shed,151.0,169.0
12546,Sheldon Cooper,43.0,40.0
12547,Turing M1,104.0,39.0
12548,maternaj,136.0,116.0
12549,BI_TUD,,
12550,Nico,,
12551,BI_TUD,,
12553,DiKi,631.0,581.0
12554,JFKs,927.0,930.0
12556,Pino_orm,,
12557,Lycanther,168.0,168.0
12559,Eugene,,
12564,cleverturtle,188.0,188.0
12565,"woobe & Me, Myself and AI",91.0,87.0
12567,HK,30.0,26.0
12568,Taylor,7.0,8.0
12569,BLetson,117.0,41.0
12570,Cloudy,223.0,222.0
12571,codeexpress,157.0,156.0
12572,DataCrunch,893.0,908.0
12576,naruto,98.0,97.0
12577,IwantU,225.0,225.0
12580,ctylady,433.0,417.0
12582,Balazs Godeny,4.0,42.0
12592,mbarrows,1341.0,1341.0
12593,hotelaftershow,450.0,496.0
12594,Solstice Technology,341.0,352.0
12595,Ben Haley,79.0,44.0
12597,vp834,148.0,148.0
12601,Random submission,,
12604,Andre Holzner,67.0,99.0
12605,whatwhat,1027.0,1028.0
12607,Chipmunks Inc.,219.0,205.0
12608,icedlee,824.0,829.0
12609,Objectifi Team,90.0,91.0
12610,DDToan,588.0,599.0
12622,Wayne Zhang,6.0,13.0
12625,Parwez,192.0,224.0
12627,Skvortsov,,
12629,Henry Chen,33.0,23.0
12630,EBDF 4,,
12631,EBDF 8,,
12632,EBDF 12,,
12633,EBDF 16,,
12636,BrianNewman,,
12638,ygau,48.0,38.0
12639,clay,131.0,42.0
12641,bearcatminer,134.0,50.0
12642,viva,231.0,231.0
12650,HashCalc,870.0,840.0
12654,a21wat,,
12655,DK,122.0,117.0
12656,Mmmmtoasty,232.0,232.0
12658,Kavaii Analytics,367.0,381.0
12659,Martin,6.0,6.0
12660,Mikael,131.0,110.0
12663,xunyicao,37.0,34.0
12667,James,,
12672,Cruncher,249.0,249.0
12674,bubu,1.0,1.0
12675,1 Nearest Neighbor Benchmark,,
12676,jsmith,,
12679,JimmyJam,135.0,34.0
12680,pplatypus,28.0,24.0
12682,new_at,935.0,939.0
12683,AWReS,4.0,6.0
12685,HMMsOrBust,127.0,127.0
12686,NI_A,,
12689,mathmos_in_europe,211.0,211.0
12690,Team Shasta,125.0,151.0
12691,Lefevre,,
12693,Hadi,609.0,629.0
12703,akew_zn,120.0,64.0
12704,kk,136.0,99.0
12710,IDA,135.0,123.0
12712,Pennect,2.0,2.0
12714,satoukumo,181.0,190.0
12716,a9108,72.0,70.0
12718,pet12321,121.0,119.0
12720,2girls,123.0,120.0
12722,Wayne Zhang,1.0,1.0
12725,Mmmmtoasty,196.0,195.0
12726,ST 6,144.0,144.0
12733,SUHEL,183.0,230.0
12734,adamjshook,,
12735,TeamXtreme,181.0,181.0
12736,martinji,139.0,137.0
12737,Ben Hamner,,
12739,James Fraser,106.0,96.0
12740,Monkey,122.0,56.0
12743,JKARP,16.0,22.0
12749,Milton,220.0,220.0
12750,From_Oort_With_Love,141.0,52.0
12755,DM Master,163.0,172.0
12760,AJ1360,257.0,257.0
12762,Anaconda,19.0,12.0
12764,Ben Hamner,,
12767,Working Dogs,57.0,54.0
12768,zhjting1981,176.0,183.0
12770,KittenPowa,66.0,69.0
12771,Ahmed Medhat,,
12776,Villegag,41.0,40.0
12777,user42,1235.0,1236.0
12778,LogisticFunc,99.0,65.0
12779,Sashi,13.0,10.0
12784,Marcos Sainz,9.0,9.0
12786,Faruk Ahmed,29.0,27.0
12788,pumbo,143.0,46.0
12790,Allenbj,576.0,585.0
12791,david8373,233.0,228.0
12793,SA GR8RS,52.0,119.0
12794,zharry,71.0,60.0
12799,Icaro,184.0,192.0
12800,zedd,34.0,33.0
12802,Baseline,10.0,8.0
12812,William Cukierski,2.0,7.0
12821,aesir,81.0,133.0
12822,koba,,
12823,dichika,222.0,223.0
12824,gamerx,204.0,204.0
12825,Hawk,1108.0,1112.0
12826,bianchimro,209.0,208.0
12827,YocGoGo,,
12833,teaserebotier,44.0,37.0
12869,Gary,174.0,173.0
12870,UNIANDES - QUANTIL,13.0,4.0
12876,aed83,36.0,36.0
12878,Gurus Solving Konundrums,231.0,255.0
12881,Damian Baboolal,284.0,278.0
12885,dowdyg1,198.0,193.0
12888,ATG,185.0,196.0
12889,nhatvo,8.0,13.0
12890,Warwick Bureau of Investigation,33.0,31.0
12891,sheepisland,738.0,701.0
12893,Najuh,2.0,2.0
12894,aboul,178.0,179.0
12896,dm.vargas,17.0,16.0
12898,sm.ferro54,8.0,8.0
12901,ja.gomez44,9.0,18.0
12902,bandzi,95.0,100.0
12903,Benji,96.0,99.0
12905,pipa,36.0,37.0
12906,defermat,1347.0,1348.0
12907,Bart Veroude,240.0,244.0
12909,tsendee,57.0,99.0
12910,BarrenWuffet,68.0,68.0
12912,aed83,43.0,58.0
12914,DanB,66.0,152.0
12919,JP.Anzola,12.0,13.0
12920,moonfly,115.0,115.0
12921,Sean Randall,109.0,121.0
12922,Ali Hassaïne & LTT1,37.0,13.0
12923,justry,,
12925,justyy,,
12926,hanelifou,224.0,224.0
12928,eman,161.0,162.0
12929,Ohira_NI,,
12932,amcrobie,610.0,630.0
12933,Stefan Stefanov,5.0,5.0
12935,MadLuz,65.0,86.0
12936,Clay Connell,611.0,631.0
12937,TMFB165,612.0,632.0
12939,sophy,668.0,670.0
12940,Lillian,670.0,672.0
12941,jeanralphio,,
12943,PKornev,138.0,48.0
12945,skeung,70.0,83.0
12947,kenny,126.0,49.0
12948,Saeh,195.0,201.0
12949,MaxPower,218.0,202.0
12951,dmarkham,60.0,59.0
12952,TI_Laing,205.0,197.0
12954,Groepje 4,41.0,32.0
12955,nhatvo,124.0,112.0
12957,Sagence Group,177.0,205.0
12959,Jobseeker,180.0,166.0
12960,Team Charlemagne,925.0,927.0
12962,SiegeOfAvalon,25.0,41.0
12964,ogro,253.0,254.0
12965,GlenK,9.0,7.0
12973,Dvance,67.0,84.0
12974,iMineHiddenPatterns,76.0,71.0
12976,D3PO,139.0,51.0
12977,Hutchinson Lee,88.0,69.0
12978,Zstats,27.0,25.0
12981,D33B,12.0,17.0
12982,Eigen,42.0,90.0
12983,Sunil,78.0,71.0
12985,Triton-SD,21.0,19.0
12986,dynamic24,11.0,18.0
12990,MChu@Kellogg,,
12991,Efimov+Berengueres,5.0,15.0
12997,Toms' Friends,11.0,10.0
12999,spamless,4.0,2.0
13000,Team,6.0,3.0
13001,randd,1291.0,1291.0
13002,RockieInde,1008.0,1011.0
13003,Double Negative,119.0,80.0
13004,Eu Jin Lok,30.0,28.0
13005,UltimateSpamDetector,5.0,4.0
13006,ukituki,250.0,250.0
13008,DaRuJo,223.0,214.0
13009,Shinigami,151.0,53.0
13011,MSU Rubin,2.0,5.0
13012,wolowizard,667.0,669.0
13014,BayesRules,182.0,169.0
13015,__mtb__,64.0,81.0
13019,tony1616,130.0,122.0
13020,jonhan,80.0,90.0
13022,Ian,146.0,55.0
13023,legendary,1249.0,1247.0
13027,Erasmus,35.0,36.0
13049,Ilya and Stepan,3.0,6.0
13058,brucecphillips,103.0,101.0
13061,Ajay,77.0,66.0
13069,simplexity,75.0,75.0
13077,Carpe Datum,45.0,19.0
13078,MadLuz,248.0,270.0
13087,YMSB-C,820.0,821.0
13105,tentative,213.0,221.0
13106,soft-binary coding,42.0,41.0
13113,Huskies,117.0,125.0
13118,Ann008,210.0,212.0
13132,Kanuma,107.0,93.0
13133,roma_marks,142.0,100.0
13145,noa,256.0,258.0
13147,A2,411.0,439.0
13155,lguo,34.0,48.0
13166,Brian.MacNamee,,
13171,azzz,149.0,115.0
13172,cawestlake,140.0,161.0
13177,dscexp1,220.0,217.0
13178,tinkerers,87.0,75.0
13181,Han & Kilian,15.0,23.0
13184,JLH,63.0,63.0
13186,SquaredLoss,19.0,120.0
13187,txtology,60.0,57.0
13192,emay,190.0,138.0
13196,ActiveGalaXy,38.0,108.0
13197,theafh,704.0,652.0
13201,IMPACT_Chicago,128.0,134.0
13202,jacmac,16.0,16.0
13203,bfs,5.0,4.0
13204,Reynold,79.0,78.0
13205,Jiaming,72.0,66.0
13206,Tanya,245.0,238.0
13209,ISE KIEL,430.0,402.0
13211,BatPig,50.0,46.0
13213,Murashka,18.0,19.0
13215,Nankai,34.0,36.0
13217,Kalpit Dixit,93.0,82.0
13220,just a guy in a garage,33.0,69.0
13222,Aksarben,115.0,87.0
13223,johnc,3.0,11.0
13225,Aces,34.0,20.0
13226,Kismet,1292.0,1292.0
13230,One Million Monkeys,6.0,3.0
13231,emilytn,16.0,16.0
13235,ne2soft,102.0,70.0
13236,joxaal,94.0,73.0
13237,HamedTech,782.0,784.0
13238,dormevu,17.0,145.0
13240,John Carter,11.0,146.0
13250,Alexander  Larko,76.0,67.0
13251,AlpsTailor,123.0,126.0
13253,luoq,40.0,17.0
13257,Ah/Jl,188.0,183.0
13258,Zstats,20.0,103.0
13259,akaSmitty,94.0,89.0
13263,OPIM5671_Team_1,121.0,124.0
13269,jivjot,35.0,38.0
13278,Zhoumin S,435.0,428.0
13294,OnTheRun,1328.0,1328.0
13295,a_minion,92.0,59.0
13297,Dima,1167.0,1167.0
13299,Tsur,59.0,68.0
13313,drewfrank,105.0,63.0
13324,cbeazley,64.0,67.0
13325,Christine,13.0,14.0
13327,Ahmed Medhat,,
13328,Predictor,40.0,40.0
13329,Jeff Moser,,
13332,Dynamic,59.0,112.0
13333,hjcai,13.0,13.0
13336,Blue Wren,97.0,61.0
13338,Wow,35.0,107.0
13346,hycu1_gate7,764.0,773.0
13347,Luntik,194.0,194.0
13372,Alfard,,
13375,Panoptes,20.0,41.0
13376,Frank,,
13379,Aniket,,
13380,Jacob_M,50.0,74.0
13382,austin,39.0,50.0
13389,AlKhwarizmi,97.0,74.0
13390,Chetan Nichkawde,41.0,124.0
13391,HealthyAlgorithms,687.0,684.0
13393,steinke,24.0,32.0
13394,Vivek Sharma,14.0,16.0
13397,Uniform Benchmark,,
13399,Random Forest Benchmark,,
13401,Support Vector Machine Benchmark,,
13402,Optimized Constant Value Benchmark,,
13405,Flores,39.0,39.0
13409,ilijavanil,30.0,134.0
13419,Zach A.,69.0,103.0
13425,awesome,,
13427,buzz,25.0,16.0
13432,Example Submission,,
13433,Shirazu-ML-Int-Neda,223.0,194.0
13434,Yumenosakura,396.0,192.0
13438,A.M.,31.0,27.0
13439,vbk,33.0,41.0
13440,Domcastro,278.0,267.0
13442,BigNate,24.0,17.0
13443,Aleksey Zaytsev,620.0,628.0
13444,beluga,61.0,55.0
13445,Hyalu,393.0,420.0
13447,PhiTa,527.0,593.0
13448,:-),224.0,195.0
13449,Benji,665.0,664.0
13452,KuZiDa,,
13453,Old Dogs With New Tricks,69.0,61.0
13454,RK,14.0,37.0
13456,signalprocess,75.0,70.0
13457,AmericanDad,,
13458,dynamic24,22.0,46.0
13459,nlubchenco,378.0,341.0
13460,qwzhong,77.0,72.0
13463,hahahaha,180.0,134.0
13464,ZigZag,248.0,254.0
13465,ACMClass@SJTU,1.0,1.0
13466,GANA@NLSDE@Beihang,,
13467,Linsanity,,
13468,thssdmgroup,487.0,441.0
13470,Thend,,
13472,IDS,146.0,112.0
13473,Alexander  Larko,150.0,285.0
13474,icebergs,79.0,75.0
13475,WISDOM,501.0,489.0
13476,nqt,227.0,198.0
13478,SYSU_Wargreymon,6.0,3.0
13479,BaseLine,65.0,569.0
13480,water cave,83.0,95.0
13482,foobar,64.0,53.0
13484,HUST_IDC_DM,225.0,196.0
13486,Appoathen,,
13487,SINZeRo围观神牛,35.0,24.0
13488,KISSDIIK,137.0,528.0
13490,The Art of Orange,,
13491,bfs,36.0,39.0
13492,Ender,203.0,162.0
13493,Jack of Diamonds,95.0,78.0
13494,infocruncher,94.0,77.0
13496,jackpot (Jason),9.0,141.0
13497,Cock Wire,197.0,199.0
13499,BigBirds001,571.0,549.0
13500,deep_south,219.0,189.0
13501,FICO Model Builder,4.0,5.0
13502,stratocaster,99.0,88.0
13503,numberoneschool,628.0,617.0
13505,Wayne Zhang & Gxav & woshialex,19.0,5.0
13506,sdummm,301.0,448.0
13508,luoleicn,88.0,89.0
13510,Newell & Griffin,17.0,2.0
13512,[atp]Wanderers,228.0,200.0
13513,ahah,190.0,147.0
13514,Ali Hassaïne,390.0,415.0
13515,AllwaysM,226.0,197.0
13518,helius,,
13519,Student1 & Alec Stephenson,12.0,32.0
13520,LOCO,522.0,499.0
13522,Klaus,637.0,630.0
13523,SNU-MK,116.0,96.0
13524,martho,574.0,551.0
13527,BubaLulu,572.0,575.0
13528,dust,,
13529,dmancevo,31.0,29.0
13531,brontosaur,271.0,213.0
13534,Ghazian,349.0,397.0
13535,base,37.0,601.0
13536,SuperBuffer,325.0,307.0
13537,Vishal,254.0,253.0
13538,change,,
13539,KDD@SYSU,233.0,205.0
13540,Yang,218.0,179.0
13541,dmancevo,545.0,545.0
13543,Todd & Kilian,72.0,66.0
13546,bxiang0311,470.0,453.0
13547,JKARP,160.0,129.0
13548,Steven Mark Ford,108.0,29.0
13550,CIKE,422.0,392.0
13551,docmartian,28.0,21.0
13552,Clinging Backkom,231.0,203.0
13553,YNWA,,
13555,hexagon,243.0,214.0
13556,zju_icad,,
13558,shuangshuangli,232.0,204.0
13561,2012dtd,145.0,260.0
13562,antinucleon,142.0,125.0
13563,Profile-Guided Optimization,175.0,135.0
13564,itechs,230.0,202.0
13565,iscasir,229.0,201.0
13566,GPoint,236.0,208.0
13567,Shirazu-ML-Galaxy,302.0,282.0
13569,KDD Cup Champion,167.0,565.0
13571,unlucky,196.0,160.0
13572,Medrr,5.0,6.0
13574,Diana,573.0,550.0
13575,maxqld,583.0,598.0
13577,minsanity,135.0,113.0
13579,yuntian,,
13581,ISSSID,10.0,8.0
13582,YesSir,34.0,28.0
13583,Learner,581.0,548.0
13584,scrat,21.0,18.0
13585,deep digger,148.0,120.0
13586,matianle1988,264.0,239.0
13587,SNOWSTORM,285.0,266.0
13590,donkey,234.0,206.0
13596,Nuno Marques,409.0,419.0
